id,name,email,phone,salary,date_joined,department,notes,position,location,status,manager,dob,gender,contract_type,last_updated
1552,Bob,user741502@example.com,+254756382392,101433.0,2025-02-10 17:43:30.044625,Sales,Paid late,,,,,,,,
1555,Bob,user249765@example.com,+254757332513,71771.0,2024-06-14 17:43:30.044642,,,,,,,,,,
1556,John,user710443@example.com,+254722082034,55775.0,2023-08-05 17:43:30.044648,IT,Paid late,,,,,,,,
1563,Bob,user459924@example.com,+254789361197,24939.0,2025-06-02 17:43:30.044687,,Follow up required,,,,,,,,
1568,,user351588@example.com,+254770337359,88305.0,2022-04-28 17:43:30.044716,IT,VIP customer,,,,,,,,
1571,Alice,user319985@example.com,+254736803473,71320.0,2025-05-09 17:43:30.044732,IT,Paid late,,,,,,,,
1572,Alice,user418968@example.com,+254778099422,94938.0,2022-01-27 17:43:30.044741,Finance,,,,,,,,,
1576,,user263705@example.com,+254734946295,110470.0,2022-04-07 17:43:30.044822,,,,,,,,,,
1579,Mary,user497337@example.com,+254770951456,77458.0,2022-09-13 17:43:30.044843,IT,,,,,,,,,
1582,Alice,user305119@example.com,+254777642662,139313.0,2026-01-26 17:43:30.044877,Finance,Paid late,,,,,,,,
1583,Eve,user490672@example.com,+254737025340,50437.0,2024-09-16 17:43:30.044887,Sales,VIP customer,,,,,,,,
1584,Alice,user993283@example.com,+254769368930,67873.0,2024-06-21 17:43:30.044905,,,,,,,,,,
1585,,user513824@example.com,+254769109795,123915.0,2023-05-06 17:43:30.044911,Sales,,,,,,,,,
1586,Eve,user197572@example.com,+254714264812,48993.0,2022-01-11 17:43:30.044918,HR,,,,,,,,,
1589,,user449914@example.com,+254736604207,131031.0,2025-01-25 17:43:30.044935,IT,Paid late,,,,,,,,
1591,,user487462@example.com,+254757104709,35924.0,2021-05-05 17:43:30.044947,HR,,,,,,,,,
1593,Mary,user834998@example.com,+254795758927,125540.0,2025-11-14 17:43:30.044957,HR,Follow up required,,,,,,,,
1594,John,user886979@example.com,+254790161620,113599.0,2025-01-07 17:43:30.044963,,,,,,,,,,
1597,,user133098@example.com,+254725433552,83317.0,2024-09-14 17:43:30.044981,Sales,,,,,,,,,
1598,Eve,user65000@example.com,+254712530044,35396.0,2021-07-19 17:43:30.044987,Finance,VIP customer,,,,,,,,
1600,John,user601408@example.com,+254713247108,149807.0,2022-01-30 17:43:30.045002,,VIP customer,,,,,,,,
1604,,user392165@example.com,+254721038117,38041.0,2021-05-13 17:43:30.045028,Sales,VIP customer,,,,,,,,
1612,Alice,user585010@example.com,+254795742297,128258.0,2024-06-19 17:43:30.045071,,,,,,,,,,
1614,Mary,user439430@example.com,+254791978420,124640.0,2025-03-22 17:43:30.045081,Finance,,,,,,,,,
1615,Mary,user768989@example.com,+254746219751,72173.0,2022-06-25 17:43:30.045088,Sales,Follow up required,,,,,,,,
1616,Alice,user947377@example.com,+254788003569,115766.0,2022-08-04 17:43:30.045093,HR,VIP customer,,,,,,,,
1617,Alice,user841194@example.com,+254743234702,106231.0,2023-07-27 17:43:30.045099,IT,,,,,,,,,
1622,Alice,user831951@example.com,+254740188767,131214.0,2021-11-20 17:43:30.045137,Sales,VIP customer,,,,,,,,
1626,Bob,user15804@example.com,+254773448632,133833.0,2022-10-11 17:43:30.045161,IT,,,,,,,,,
1630,Mary,user253616@example.com,+254781816810,104695.0,2022-03-04 17:43:30.045185,,Paid late,,,,,,,,
1632,Eve,user182941@example.com,+254744368292,92775.0,2023-04-10 17:43:30.045199,Finance,Follow up required,,,,,,,,
1634,Bob,user378539@example.com,+254791324516,50650.0,2025-11-24 17:43:30.045211,Finance,,,,,,,,,
1635,John,user712375@example.com,+254748042448,113751.0,2021-09-18 17:43:30.045217,HR,VIP customer,,,,,,,,
1639,Bob,user903306@example.com,+254740738105,69358.0,2023-07-27 17:43:30.045245,IT,VIP customer,,,,,,,,
1646,Alice,user110396@example.com,+254729581656,115058.0,2023-11-14 17:43:30.045281,Finance,Follow up required,,,,,,,,
1650,,user425667@example.com,+254715307424,29697.0,2024-07-09 17:43:30.045301,HR,Follow up required,,,,,,,,
1658,Mary,user650774@example.com,+254761386985,28061.0,2023-06-25 17:43:30.045349,Sales,,,,,,,,,
1661,Eve,user618500@example.com,+254781264217,134082.0,2021-06-18 17:43:30.045368,,Follow up required,,,,,,,,
1665,Eve,user743203@example.com,+254736284230,26458.0,2024-02-28 17:43:30.045391,Finance,Paid late,,,,,,,,
1670,Mary,user765700@example.com,+254789559029,55198.0,2022-03-31 17:43:30.045420,,Follow up required,,,,,,,,
1671,Alice,user960808@example.com,+254715477052,99125.0,2022-11-09 17:43:30.045426,HR,Paid late,,,,,,,,
1673,John,user150328@example.com,+254725504285,33588.0,2023-11-15 17:43:30.045441,Sales,Follow up required,,,,,,,,
1677,,user434762@example.com,+254752003011,27271.0,2022-04-15 17:43:30.045468,IT,Paid late,,,,,,,,
1678,Bob,user644927@example.com,+254758335472,127496.0,2024-12-04 17:43:30.045474,,Paid late,,,,,,,,
1680,Bob,user103532@example.com,+254785237450,45830.0,2021-06-16 17:43:30.045487,,Follow up required,,,,,,,,
1681,Bob,user102580@example.com,+254746584730,94341.0,2023-12-28 17:43:30.045493,Finance,Follow up required,,,,,,,,
1686,,user256134@example.com,+254733196531,86168.0,2024-07-29 17:43:30.045521,,Follow up required,,,,,,,,
1688,Eve,user3561@example.com,+254750005717,26583.0,2023-11-22 17:43:30.045535,,Follow up required,,,,,,,,
1692,John,user678767@example.com,+254734972262,126267.0,2024-10-11 17:43:30.045566,Finance,,,,,,,,,
1695,Eve,user236787@example.com,+254732215704,93743.0,2022-01-02 17:43:30.045603,HR,,,,,,,,,
1697,John,user227563@example.com,+254792724387,128541.0,2021-11-03 17:43:30.045615,Finance,,,,,,,,,
1698,Bob,user26090@example.com,+254771927435,45123.0,2021-02-14 17:43:30.045621,Sales,Follow up required,,,,,,,,
1700,Mary,user239001@example.com,+254757515711,59175.0,2021-05-01 17:43:30.045631,,Paid late,,,,,,,,
1701,,user156867@example.com,+254768055184,49972.0,2023-01-27 17:43:30.045637,Sales,,,,,,,,,
1702,,user459965@example.com,+254773078950,78562.0,2024-10-11 17:43:30.045643,,Follow up required,,,,,,,,
1703,John,user284315@example.com,+254797975044,59015.0,2025-01-06 17:43:30.045650,,,,,,,,,,
1708,John,user786167@example.com,+254780843290,123638.0,2021-08-15 17:43:30.045678,Finance,Follow up required,,,,,,,,
1711,Bob,user643006@example.com,+254750165294,103848.0,2021-08-25 17:43:30.045695,,,,,,,,,,
1712,Bob,user971405@example.com,+254716852672,46349.0,2023-05-02 17:43:30.045707,,,,,,,,,,
1715,Bob,user919909@example.com,+254732710672,84789.0,2022-05-20 17:43:30.045726,Sales,,,,,,,,,
1717,Mary,user426096@example.com,+254734842525,93303.0,2022-08-11 17:43:30.045735,HR,Paid late,,,,,,,,
1718,John,user864513@example.com,+254774896494,76434.0,2021-10-26 17:43:30.045741,HR,,,,,,,,,
1720,Bob,user893350@example.com,+254774190928,59082.0,2022-05-10 17:43:30.045753,HR,Follow up required,,,,,,,,
1724,Alice,user449486@example.com,+254783109602,52309.0,2021-11-04 17:43:30.045775,Sales,,,,,,,,,
1726,Eve,user177495@example.com,+254790240844,144051.0,2025-05-06 17:43:30.045788,,VIP customer,,,,,,,,
1728,Bob,user992609@example.com,+254782754073,115108.0,2024-01-18 17:43:30.045802,HR,,,,,,,,,
1735,Eve,user6412@example.com,+254777173474,98523.0,2022-03-13 17:43:30.045844,IT,Follow up required,,,,,,,,
1743,John,user56095@example.com,+254725306841,142666.0,2024-08-26 17:43:30.045896,,Follow up required,,,,,,,,
1745,Bob,user931142@example.com,+254794719612,58256.0,2025-02-07 17:43:30.045908,Sales,,,,,,,,,
1747,Alice,user407134@example.com,+254732217186,27101.0,2022-01-29 17:43:30.045923,HR,,,,,,,,,
1748,,user329185@example.com,+254732429137,148088.0,2025-01-08 17:43:30.045935,,,,,,,,,,
1749,,user420306@example.com,+254793317728,97801.0,2025-09-03 17:43:30.045947,IT,Follow up required,,,,,,,,
1750,,user730001@example.com,+254757938522,37345.0,2025-04-02 17:43:30.045954,Sales,Follow up required,,,,,,,,
1752,Alice,user880978@example.com,+254723290973,83605.0,2026-01-17 17:43:30.045975,,Paid late,,,,,,,,
1753,Eve,user719826@example.com,+254725396867,28050.0,2022-02-10 17:43:30.045984,,,,,,,,,,
1756,Eve,user635400@example.com,+254721151316,119091.0,2021-08-24 17:43:30.046008,,,,,,,,,,
1757,John,user402028@example.com,+254765727656,23627.0,2023-11-27 17:43:30.046017,IT,Paid late,,,,,,,,
1758,,user876105@example.com,+254750859085,36886.0,2024-03-13 17:43:30.046026,,VIP customer,,,,,,,,
1759,,user910971@example.com,+254769041155,22599.0,2021-12-19 17:43:30.046036,,Paid late,,,,,,,,
1760,John,user191653@example.com,+254796496563,68945.0,2023-07-12 17:43:30.046045,Finance,Paid late,,,,,,,,
1762,Bob,user231712@example.com,+254753604314,51504.0,2023-01-07 17:43:30.046066,Sales,Paid late,,,,,,,,
1763,Bob,user191605@example.com,+254797965195,71328.0,2023-09-30 17:43:30.046075,,Follow up required,,,,,,,,
1764,,user186509@example.com,+254760213001,96774.0,2021-10-15 17:43:30.046086,HR,,,,,,,,,
1770,Alice,user250268@example.com,+254768984179,52448.0,2021-10-02 17:43:30.046152,HR,Follow up required,,,,,,,,
1771,Bob,user978104@example.com,+254795626760,73144.0,2021-12-02 17:43:30.046166,IT,,,,,,,,,
1772,,user10229@example.com,+254725153545,98591.0,2022-10-02 17:43:30.046172,,,,,,,,,,
1773,,user56637@example.com,+254776972374,60151.0,2022-07-19 17:43:30.046178,,,,,,,,,,
1776,Eve,user816691@example.com,+254793246308,117531.0,2023-09-19 17:43:30.046194,,VIP customer,,,,,,,,
1784,Mary,user664774@example.com,+254779796988,24406.0,2025-09-09 17:43:30.046247,HR,Follow up required,,,,,,,,
1786,John,user74946@example.com,+254754085638,66152.0,2021-12-18 17:43:30.046260,Finance,VIP customer,,,,,,,,
1788,,user508449@example.com,+254785251961,51937.0,2023-09-09 17:43:30.046272,Sales,,,,,,,,,
1789,,user680381@example.com,+254760006676,86709.0,2022-07-30 17:43:30.046278,IT,VIP customer,,,,,,,,
1795,,user833387@example.com,+254738023014,76418.0,2021-08-18 17:43:30.046330,,VIP customer,,,,,,,,
1796,Bob,user826095@example.com,+254732215073,53317.0,2021-05-09 17:43:30.046336,,VIP customer,,,,,,,,
1797,John,user883537@example.com,+254785838566,101519.0,2024-05-03 17:43:30.046342,HR,,,,,,,,,
1799,Eve,user214826@example.com,+254710195285,72939.0,2022-09-15 17:43:30.046354,Sales,VIP customer,,,,,,,,
1802,Bob,user453431@example.com,+254747442143,108256.0,2023-05-28 17:43:30.046374,,,,,,,,,,
1810,,user354706@example.com,+254753197754,92239.0,2023-09-06 17:43:30.046423,IT,VIP customer,,,,,,,,
1811,Bob,user907427@example.com,+254762707223,129679.0,2024-10-30 17:43:30.046432,HR,VIP customer,,,,,,,,
1814,John,user285435@example.com,+254718003972,116795.0,2025-04-22 17:43:30.046448,IT,Follow up required,,,,,,,,
1818,John,user405278@example.com,+254736737689,57764.0,2025-05-15 17:43:30.046471,Finance,Paid late,,,,,,,,
1820,Eve,user452471@example.com,+254792109949,27318.0,2024-08-07 17:43:30.046483,Sales,Paid late,,,,,,,,
1821,Alice,user758328@example.com,+254775499300,83585.0,2025-11-01 17:43:30.046489,,,,,,,,,,
1823,Eve,user987949@example.com,+254713625808,27095.0,2023-12-24 17:43:30.046506,Sales,Paid late,,,,,,,,
1824,,user983035@example.com,+254714656893,50048.0,2025-07-07 17:43:30.046513,Sales,VIP customer,,,,,,,,
1825,Alice,user603750@example.com,+254776464891,25017.0,2022-01-18 17:43:30.046519,,,,,,,,,,
1829,Mary,user306287@example.com,+254714171208,30777.0,2022-02-17 17:43:30.046548,IT,VIP customer,,,,,,,,
1835,,user427689@example.com,+254716088979,34448.0,2025-07-28 17:43:30.046580,HR,,,,,,,,,
1836,Alice,user321903@example.com,+254775852802,107778.0,2025-09-01 17:43:30.046586,HR,Paid late,,,,,,,,
1839,Eve,user891230@example.com,+254783703167,46271.0,2022-11-30 17:43:30.046604,HR,VIP customer,,,,,,,,
1841,Bob,user238856@example.com,+254726610658,47268.0,2022-06-20 17:43:30.046621,IT,VIP customer,,,,,,,,
1843,John,user264610@example.com,+254718054818,25121.0,2025-01-03 17:43:30.046639,Finance,,,,,,,,,
1845,Alice,user841174@example.com,+254763436824,88103.0,2021-04-13 17:43:30.046660,IT,VIP customer,,,,,,,,
1852,Bob,user746837@example.com,+254771779242,70086.0,2022-09-15 17:43:30.046711,HR,,,,,,,,,
1854,Bob,user972489@example.com,+254750382791,94701.0,2025-08-18 17:43:30.046723,Sales,,,,,,,,,
1855,,user437624@example.com,+254764846883,81798.0,2021-12-26 17:43:30.046730,HR,,,,,,,,,
1859,John,user830346@example.com,+254770729526,74667.0,2022-03-26 17:43:30.046753,Finance,Paid late,,,,,,,,
1869,Alice,user487418@example.com,+254759178851,109182.0,2022-05-30 17:43:30.046808,Sales,VIP customer,,,,,,,,
1872,Mary,user591944@example.com,+254776665041,56576.0,2022-06-11 17:43:30.046826,,,,,,,,,,
1873,,user894817@example.com,+254780795395,117737.0,2026-01-09 17:43:30.046832,,Paid late,,,,,,,,
1874,Bob,user846877@example.com,+254733001791,55942.0,2021-12-27 17:43:30.046838,Finance,Paid late,,,,,,,,
1877,John,user197704@example.com,+254790417922,135260.0,2023-04-12 17:43:30.046863,Finance,VIP customer,,,,,,,,
1881,Eve,user325405@example.com,+254736235668,58498.0,2022-07-19 17:43:30.046883,IT,,,,,,,,,
1882,John,user446482@example.com,+254729330157,84166.0,2021-02-21 17:43:30.046901,IT,Paid late,,,,,,,,
1883,Bob,user991084@example.com,+254757760415,143843.0,2021-08-12 17:43:30.046907,Sales,Paid late,,,,,,,,
1887,,user511147@example.com,+254728804187,105034.0,2024-02-28 17:43:30.046928,Finance,Follow up required,,,,,,,,
1890,John,user480882@example.com,+254780395976,105046.0,2022-12-14 17:43:30.046942,IT,,,,,,,,,
1892,Mary,user338874@example.com,+254780416961,134011.0,2022-09-14 17:43:30.046954,,,,,,,,,,
1893,,user500751@example.com,+254725434785,102851.0,2025-06-28 17:43:30.046961,Finance,,,,,,,,,
1896,Alice,user965285@example.com,+254740768276,87789.0,2025-12-12 17:43:30.046982,IT,,,,,,,,,
1897,Bob,user931929@example.com,+254725134494,79364.0,2024-01-17 17:43:30.046987,IT,,,,,,,,,
1900,John,user501419@example.com,+254761212344,116920.0,2022-02-22 17:43:30.047012,Sales,,,,,,,,,
1901,Mary,user564425@example.com,+254758404357,24839.0,2024-08-22 17:43:30.047023,IT,Follow up required,,,,,,,,
1902,Alice,user622640@example.com,+254788489945,88812.0,2022-10-23 17:43:30.047032,IT,,,,,,,,,
1903,Bob,user880877@example.com,+254713458375,143568.0,2021-08-31 17:43:30.047043,IT,Follow up required,,,,,,,,
1904,Bob,user960727@example.com,+254779270695,85516.0,2025-01-19 17:43:30.047054,IT,VIP customer,,,,,,,,
1910,Alice,user679310@example.com,+254779368555,106753.0,2026-01-11 17:43:30.047090,Sales,,,,,,,,,
1914,Mary,user33677@example.com,+254720204520,34481.0,2025-06-20 17:43:30.047119,,,,,,,,,,
1916,Alice,user904377@example.com,+254729037599,77673.0,2023-09-19 17:43:30.047134,Finance,VIP customer,,,,,,,,
1917,Eve,user53228@example.com,+254797208184,74307.0,2025-08-29 17:43:30.047140,HR,Paid late,,,,,,,,
1920,John,user918122@example.com,+254785945684,114497.0,2024-01-21 17:43:30.047156,HR,Paid late,,,,,,,,
1925,John,user87966@example.com,+254764786470,100522.0,2021-08-18 17:43:30.047182,Finance,Follow up required,,,,,,,,
1926,Mary,user133400@example.com,+254726902686,78693.0,2024-03-28 17:43:30.047189,IT,VIP customer,,,,,,,,
1927,John,user13473@example.com,+254773106961,118779.0,2025-08-27 17:43:30.047195,,VIP customer,,,,,,,,
1929,Eve,user220622@example.com,+254766038830,140098.0,2022-08-11 17:43:30.047205,Finance,Follow up required,,,,,,,,
1931,,user136440@example.com,+254749948013,98164.0,2022-05-14 17:43:30.047222,Sales,Paid late,,,,,,,,
1935,,user996715@example.com,+254748271856,126979.0,2024-10-11 17:43:30.047244,,Follow up required,,,,,,,,
1941,John,user846298@example.com,+254793972669,82866.0,2022-02-11 17:43:30.047276,,Paid late,,,,,,,,
1951,Eve,user309876@example.com,+254730760893,58036.0,2024-12-21 17:43:30.047344,,,,,,,,,,
1955,John,user176594@example.com,+254772738645,38260.0,2025-03-11 17:43:30.047368,,,,,,,,,,
1956,Alice,user185711@example.com,+254767990696,38046.0,2025-11-26 17:43:30.047374,IT,Follow up required,,,,,,,,
1964,John,user397392@example.com,+254732430840,60642.0,2025-03-29 17:43:30.047417,HR,Follow up required,,,,,,,,
1965,,user328727@example.com,+254749154043,143484.0,2023-02-02 17:43:30.047424,HR,Paid late,,,,,,,,
1973,Eve,user265628@example.com,+254768957360,124968.0,2021-06-22 17:43:30.047476,,Follow up required,,,,,,,,
1974,Bob,user370182@example.com,+254711798656,144269.0,2025-11-05 17:43:30.047487,Finance,Follow up required,,,,,,,,
1976,Alice,user93222@example.com,+254781359745,88073.0,2024-10-21 17:43:30.047505,,,,,,,,,,
1979,Alice,user249998@example.com,+254742700378,55334.0,2024-01-25 17:43:30.047522,HR,Follow up required,,,,,,,,
1980,Eve,user506825@example.com,+254743961771,88345.0,2023-12-27 17:43:30.047528,IT,VIP customer,,,,,,,,
1983,Mary,user850437@example.com,+254781443958,42983.0,2022-08-03 17:43:30.047545,,Paid late,,,,,,,,
1985,Alice,user905078@example.com,+254781739265,137694.0,2023-11-25 17:43:30.047557,,,,,,,,,,
1986,Eve,user167790@example.com,+254795574203,23910.0,2023-07-22 17:43:30.047567,Sales,,,,,,,,,
1990,Mary,user584378@example.com,+254733184091,124630.0,2024-01-12 17:43:30.047596,HR,,,,,,,,,
1992,John,user648923@example.com,+254720903264,147974.0,2023-08-08 17:43:30.047608,IT,,,,,,,,,
1995,Eve,user419400@example.com,+254714621465,79653.0,2022-01-04 17:43:30.047624,Sales,,,,,,,,,
1996,,user773629@example.com,+254760412165,57031.0,2023-08-07 17:43:30.047630,HR,Paid late,,,,,,,,
1998,Bob,user782337@example.com,+254722374179,92598.0,2021-03-12 17:43:30.047642,,,,,,,,,,
1999,John,user631015@example.com,+254715389302,37794.0,2025-10-26 17:43:30.047648,IT,Paid late,,,,,,,,
2004,,user908938@example.com,+254777773500,110329.0,2025-01-21 17:43:30.047673,,,,,,,,,,
2010,Alice,user656365@example.com,+254751346431,113006.0,2024-03-25 17:43:30.047711,IT,Follow up required,,,,,,,,
2011,Mary,user694189@example.com,+254796043570,144085.0,2021-10-04 17:43:30.047720,,Paid late,,,,,,,,
2016,Bob,user723761@example.com,+254742682131,107026.0,2022-07-02 17:43:30.047771,,Paid late,,,,,,,,
2019,,user800206@example.com,+254710926873,53449.0,2023-12-07 17:43:30.047811,HR,Follow up required,,,,,,,,
2021,,user825142@example.com,+254716129229,137834.0,2022-04-09 17:43:30.047823,,Follow up required,,,,,,,,
2022,,user253642@example.com,+254753551236,112416.0,2022-08-06 17:43:30.047829,Sales,,,,,,,,,
2024,,user237268@example.com,+254771764187,37862.0,2024-12-05 17:43:30.047845,,,,,,,,,,
2028,John,user563836@example.com,+254735784646,57721.0,2023-10-29 17:43:30.047874,Finance,,,,,,,,,
2029,Alice,user935450@example.com,+254761512217,126503.0,2025-07-30 17:43:30.047880,IT,,,,,,,,,
2032,Alice,user694336@example.com,+254711579544,37097.0,2021-06-04 17:43:30.047895,,,,,,,,,,
2033,Mary,user939173@example.com,+254736434903,99091.0,2022-11-04 17:43:30.047902,HR,Paid late,,,,,,,,
2036,,user446814@example.com,+254731013726,58032.0,2022-12-11 17:43:30.047919,IT,Paid late,,,,,,,,
2037,Mary,user797845@example.com,+254754352633,39270.0,2024-09-25 17:43:30.047925,Sales,Follow up required,,,,,,,,
2039,Mary,user63351@example.com,+254764248263,143303.0,2022-01-30 17:43:30.047935,,Follow up required,,,,,,,,
2042,Bob,user794719@example.com,+254710741866,41501.0,2023-02-10 17:43:30.047956,,Follow up required,,,,,,,,
2043,Alice,user586793@example.com,+254730006727,132971.0,2021-12-27 17:43:30.047962,,,,,,,,,,
2044,,user10404@example.com,+254730349404,72935.0,2025-12-27 17:43:30.047968,Sales,Paid late,,,,,,,,
2045,Bob,user807427@example.com,+254744597514,28392.0,2022-08-20 17:43:30.047974,,VIP customer,,,,,,,,
2049,John,user907174@example.com,+254731663697,118783.0,2025-02-19 17:43:30.047999,IT,,,,,,,,,
2050,Alice,user775660@example.com,+254762619742,69251.0,2023-02-14 17:43:30.048004,,Paid late,,,,,,,,
2051,Eve,user479605@example.com,+254748861253,148505.0,2024-06-30 17:43:30.048010,Finance,,,,,,,,,
2055,Eve,user24639@example.com,+254746323277,133421.0,2022-05-31 17:43:30.048037,IT,,,,,,,,,
2056,Eve,user381748@example.com,+254710225191,112318.0,2021-06-16 17:43:30.048043,Sales,VIP customer,,,,,,,,
2059,Mary,user736303@example.com,+254792344204,137832.0,2021-09-13 17:43:30.048059,Sales,Follow up required,,,,,,,,
2068,,user384548@example.com,+254739631565,31777.0,2022-01-20 17:43:30.048121,Sales,Follow up required,,,,,,,,
2069,John,user199475@example.com,+254734039572,130326.0,2021-10-10 17:43:30.048127,IT,Paid late,,,,,,,,
2074,Bob,user591571@example.com,+254780473694,121389.0,2021-05-05 17:43:30.048154,HR,Paid late,,,,,,,,
2075,Alice,user847489@example.com,+254731080397,91180.0,2023-09-05 17:43:30.048161,,Paid late,,,,,,,,
2078,,user867154@example.com,+254737191361,93353.0,2025-02-16 17:43:30.048182,,VIP customer,,,,,,,,
2080,Bob,user383186@example.com,+254718746230,144453.0,2022-08-15 17:43:30.048194,HR,Follow up required,,,,,,,,
2084,Mary,user676944@example.com,+254777604968,121009.0,2025-08-27 17:43:30.048217,Finance,Follow up required,,,,,,,,
2088,,user794430@example.com,+254745128450,20638.0,2023-08-21 17:43:30.048241,Finance,Paid late,,,,,,,,
2089,,user529251@example.com,+254743944580,87012.0,2025-01-03 17:43:30.048246,Sales,VIP customer,,,,,,,,
2096,John,user751112@example.com,+254738076425,54853.0,2023-06-01 17:43:30.048288,,,,,,,,,,
2098,Alice,user736901@example.com,+254752678839,119064.0,2024-12-02 17:43:30.048304,Sales,Follow up required,,,,,,,,
2099,John,user607720@example.com,+254750234208,133894.0,2024-10-16 17:43:30.048313,IT,Paid late,,,,,,,,
2102,Alice,user209548@example.com,+254754007203,124511.0,2025-03-21 17:43:30.048330,HR,Follow up required,,,,,,,,
2105,Mary,user974325@example.com,+254719125569,85100.0,2024-12-09 17:43:30.048344,,Paid late,,,,,,,,
2106,John,user474479@example.com,+254715174035,60389.0,2023-05-31 17:43:30.048350,IT,Paid late,,,,,,,,
2107,Eve,user976002@example.com,+254735006649,41400.0,2024-05-24 17:43:30.048356,HR,Follow up required,,,,,,,,
2111,Eve,user868014@example.com,+254739044370,21336.0,2023-09-04 17:43:30.048378,HR,VIP customer,,,,,,,,
2112,Eve,user568657@example.com,+254775123557,97595.0,2021-03-14 17:43:30.048384,,,,,,,,,,
2115,John,user697642@example.com,+254770217067,40432.0,2025-04-23 17:43:30.048405,Finance,,,,,,,,,
2121,,user501369@example.com,+254722926603,20589.0,2022-09-27 17:43:30.048439,,Paid late,,,,,,,,
2122,,user970540@example.com,+254769546866,130625.0,2023-06-06 17:43:30.048448,,,,,,,,,,
2123,Eve,user417389@example.com,+254778980228,108722.0,2025-07-17 17:43:30.048454,Sales,VIP customer,,,,,,,,
2129,Mary,user6351@example.com,+254726995640,39820.0,2023-02-25 17:43:30.048489,IT,Paid late,,,,,,,,
2130,Eve,user391619@example.com,+254710328813,98208.0,2025-03-19 17:43:30.048495,,Follow up required,,,,,,,,
2131,John,user579586@example.com,+254729390854,46317.0,2023-09-01 17:43:30.048501,,Paid late,,,,,,,,
2136,Mary,user821998@example.com,+254729127901,92417.0,2024-02-01 17:43:30.048537,HR,VIP customer,,,,,,,,
2138,Bob,user322867@example.com,+254774079097,25058.0,2021-05-31 17:43:30.048549,HR,Paid late,,,,,,,,
2139,John,user467096@example.com,+254736413058,130117.0,2023-12-09 17:43:30.048555,,Paid late,,,,,,,,
2142,Alice,user572971@example.com,+254729267971,148728.0,2025-08-04 17:43:30.048570,,Paid late,,,,,,,,
2145,Mary,user386350@example.com,+254717926590,61895.0,2022-06-17 17:43:30.048589,IT,Paid late,,,,,,,,
2147,Eve,user17570@example.com,+254710835097,128239.0,2025-03-17 17:43:30.048601,Finance,Paid late,,,,,,,,
2148,Mary,user889334@example.com,+254783976607,147413.0,2023-05-17 17:43:30.048607,Sales,VIP customer,,,,,,,,
2151,Alice,user868879@example.com,+254789955298,50220.0,2024-07-27 17:43:30.048627,IT,Paid late,,,,,,,,
2152,Mary,user866428@example.com,+254772365566,142604.0,2024-12-18 17:43:30.048633,,,,,,,,,,
2153,Alice,user904554@example.com,+254726929335,34206.0,2025-05-15 17:43:30.048639,IT,VIP customer,,,,,,,,
2157,Bob,user980975@example.com,+254750065610,69526.0,2025-04-20 17:43:30.048661,HR,Follow up required,,,,,,,,
2158,Alice,user516010@example.com,+254710375313,93014.0,2024-10-17 17:43:30.048671,,,,,,,,,,
2160,Alice,user699486@example.com,+254775366893,66954.0,2021-12-15 17:43:30.048690,HR,,,,,,,,,
2162,Alice,user227908@example.com,+254737807018,40092.0,2022-05-06 17:43:30.048708,HR,,,,,,,,,
2164,John,user309015@example.com,+254735317070,44263.0,2025-09-29 17:43:30.048725,Sales,Follow up required,,,,,,,,
2166,John,user148063@example.com,+254797391902,88428.0,2021-03-19 17:43:30.048744,IT,Follow up required,,,,,,,,
2168,Bob,user614740@example.com,+254715752219,147085.0,2025-08-21 17:43:30.056877,Finance,Paid late,,,,,,,,
2171,Mary,user283386@example.com,+254794778735,61079.0,2026-01-11 17:43:30.056949,,,,,,,,,,
2173,,user65337@example.com,+254768022444,22199.0,2022-11-14 17:43:30.056967,Finance,,,,,,,,,
2175,,user744741@example.com,+254778935065,77810.0,2023-12-10 17:43:30.056981,,Paid late,,,,,,,,
2176,Alice,user987984@example.com,+254781110338,108703.0,2025-01-28 17:43:30.056999,,,,,,,,,,
2179,Eve,user178297@example.com,+254734817708,82628.0,2025-10-05 17:43:30.057034,Finance,,,,,,,,,
2188,Mary,user526272@example.com,+254772295853,69427.0,2023-08-18 17:43:30.057113,Finance,,,,,,,,,
2191,Alice,user725545@example.com,+254796962481,137159.0,2023-04-17 17:43:30.057136,IT,,,,,,,,,
2195,Eve,user47471@example.com,+254712563698,131226.0,2024-05-28 17:43:30.057183,,,,,,,,,,
2200,Mary,user127191@example.com,+254798583556,40287.0,2024-04-04 17:43:30.057253,IT,Paid late,,,,,,,,
2205,,user36871@example.com,+254744311149,24373.0,2024-05-24 17:43:30.057307,Finance,,,,,,,,,
2207,Alice,user716485@example.com,+254751485206,125003.0,2023-01-18 17:43:30.057332,IT,Follow up required,,,,,,,,
2210,Alice,user830732@example.com,+254781463333,77170.0,2021-11-18 17:43:30.057362,IT,,,,,,,,,
2217,Eve,user513668@example.com,+254772603771,106496.0,2023-12-12 17:43:30.057426,HR,VIP customer,,,,,,,,
2220,,user224343@example.com,+254775093575,107615.0,2021-03-19 17:43:30.057455,,,,,,,,,,
2221,Bob,user318808@example.com,+254738169873,145987.0,2024-12-31 17:43:30.057467,Sales,,,,,,,,,
2224,Eve,user67880@example.com,+254716229428,63280.0,2022-07-10 17:43:30.057489,IT,Follow up required,,,,,,,,
2225,,user482307@example.com,+254715517586,45345.0,2023-03-03 17:43:30.057495,,Follow up required,,,,,,,,
